wavenumber,wavenumber_adjusted,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty
512.743,514.622145840736,3.91333,2.46933,2.44667,2.28,2.284,2.272,2.24933,2.24267,2.17067,2.24667,2.46533,4.03333,6.67467,106.356,111.251,100.427,98.1947,87.1547,92.852,100.379
513.322,515.201145840736,4.1,2.47067,2.46533,2.25867,2.27467,2.06933,2.20267,2.20533,2.32533,2.37333,2.51467,4.096,6.90267,120.097,125.324,112.604,110.84,97.5347,104.215,113.06
513.9,515.779145840736,4.14533,2.58533,2.36533,2.19333,2.324,2.23067,2.228,2.26267,2.256,2.34933,2.668,4.088,7.22533,136.196,142.376,128.509,126.129,111.032,118.011,128.787
514.477,516.356145840736,4.288,2.63467,2.436,2.28667,2.31867,2.152,2.23867,2.324,2.228,2.23467,2.68667,4.46267,7.58267,156.568,165.027,148.483,145.391,128.227,137.279,148.14
515.055,516.934145840736,4.476,2.652,2.34133,2.27733,2.32667,2.276,2.188,2.34267,2.27067,2.416,2.756,4.74267,7.9,182.923,192.808,173.449,170.4,150.264,159.948,173.516
515.634,517.513145840736,4.72267,2.58267,2.39067,2.36533,2.31067,2.27867,2.24133,2.27067,2.42667,2.368,2.77067,5.04533,8.57333,218.001,228.671,205.205,202.392,177.925,190.375,206.005
516.212,518.091145840736,5.176,2.64533,2.564,2.332,2.20133,2.268,2.26133,2.29867,2.29467,2.62533,3.004,5.39333,9.42533,255.713,258.26,249.693,245.607,216.721,231.489,250.711
516.789,518.668145840736,5.648,2.73067,2.528,2.31867,2.412,2.296,2.308,2.332,2.40533,2.648,3.22933,6.10133,10.7893,258.26,258.26,258.26,258.26,258.26,258.26,258.26
517.367,519.246145840736,6.364,2.86667,2.55333,2.35867,2.26133,2.328,2.348,2.30933,2.47467,2.77867,3.75867,7.01867,12.6933,258.26,258.26,258.26,258.26,258.26,258.26,258.26
517.945,519.824145840736,7.464,3.05067,2.616,2.38933,2.39867,2.25867,2.38933,2.464,2.668,3.17467,4.256,8.13067,15.844,258.26,258.26,258.26,258.26,258.26,258.26,258.26
518.522,520.401145840736,8.86133,3.21333,2.708,2.39867,2.40933,2.54,2.49467,2.57467,2.928,3.60267,5.07733,10.628,19.988,258.26,258.26,258.26,258.26,258.26,258.26,258.26
519.1,520.979145840736,10.812,3.44667,2.88933,2.596,2.528,2.564,2.63733,2.84933,3.25867,4.22267,5.93867,12.728,25.2413,258.26,258.26,258.26,258.26,258.26,258.26,258.26
519.678,521.557145840736,12.6933,3.63067,2.916,2.64267,2.5,2.548,2.73333,2.98533,3.38267,4.60267,6.912,14.76,29.496,258.26,258.26,258.26,258.26,258.26,258.26,258.26
520.254,522.133145840736,15.848,3.69867,3.06133,2.60267,2.50133,2.588,2.85867,3.11733,3.62933,4.74933,7.55067,16.7267,33.8867,258.26,258.26,258.26,258.26,258.26,258.26,258.26
520.832,522.711145840736,19.5933,3.72533,3.15067,2.61467,2.592,2.67467,2.86,3.17067,3.73867,4.99733,7.83333,17.5413,35.9413,258.26,258.26,258.26,258.26,258.26,258.26,258.26
521.411,523.290145840736,23.1787,3.59067,3.02533,2.60533,2.54533,2.77467,2.91733,3.16,3.77733,5.19467,7.928,17.624,36.8467,258.26,258.26,258.26,258.26,258.26,258.26,258.26
521.987,523.866145840736,24.8533,3.62,3.14533,2.59333,2.65867,2.65733,2.70267,3.10267,3.584,4.85733,7.58667,16.988,36.068,258.26,258.26,258.26,258.26,258.26,258.26,258.26
522.565,524.444145840736,31.9107,3.59467,2.98267,2.48533,2.64267,2.58667,2.808,2.988,3.468,4.6,7.27867,15.8227,33.4107,258.26,258.26,258.26,258.26,258.26,258.26,258.26
523.143,525.022145840736,19.312,3.37867,2.86267,2.46667,2.51867,2.472,2.62667,2.92933,3.23867,4.176,6.40667,13.4853,28.7773,258.26,258.26,258.26,258.26,258.26,258.26,258.26
523.719,525.598145840736,13.4067,3.09867,2.844,2.40667,2.40933,2.37333,2.616,2.684,3.08533,3.86667,5.348,11.4667,23.2707,258.26,258.26,258.26,258.26,258.26,258.26,258.26
524.297,526.176145840736,10.1053,2.91467,2.60667,2.384,2.38,2.43467,2.428,2.54667,2.776,3.30667,4.552,8.97733,17.7867,258.26,258.26,258.26,258.26,258.26,258.26,258.26
524.872,526.751145840736,7.94933,2.70933,2.50133,2.22533,2.296,2.324,2.29333,2.50933,2.59867,2.92533,3.78267,7.256,13.976,258.26,258.26,258.26,258.26,258.26,258.26,258.26
525.45,527.329145840736,6.72133,2.624,2.512,2.30133,2.284,2.23333,2.29867,2.316,2.46533,2.65467,3.35067,6.34,11.484,258.26,258.26,258.26,258.26,258.26,258.26,258.26
526.026,527.905145840736,5.79733,2.51067,2.39467,2.30267,2.092,2.30133,2.244,2.19467,2.36933,2.532,3.08,5.328,9.91067,258.26,258.26,258.26,258.26,258.26,258.26,258.26
526.604,528.483145840736,5.276,2.508,2.34533,2.21067,2.19867,2.156,2.24933,2.212,2.28667,2.50933,2.77467,5.032,8.70133,258.26,258.26,258.26,258.26,251.312,258.26,258.26
527.182,529.061145840736,4.88933,2.42267,2.34133,2.24267,2.052,2.12933,2.22,2.268,2.196,2.464,2.74133,4.61333,8.16,249.052,258.26,241.143,236.599,204.229,220.056,239.644
527.757,529.636145840736,4.54133,2.42667,2.29467,2.26933,2.18533,2.11867,2.22,2.212,2.22133,2.35333,2.69067,4.324,7.496,209.476,224.873,201.129,196.261,171.501,183.616,200.005
528.335,530.214145840736,4.372,2.488,2.42133,2.29467,2.204,2.116,2.132,2.08267,2.17067,2.28533,2.59067,4.368,7.244,177.176,189.651,170.527,166.833,145.051,155.524,168.24
528.911,530.790145840736,4.116,2.48533,2.39333,2.24133,2.188,2.19067,2.20667,2.24533,2.17867,2.27333,2.49333,4.05067,6.79467,152.98,164.101,147.328,143.787,125.703,134.741,145.936
529.488,531.367145840736,4.088,2.30933,2.33467,2.19333,2.188,2.19067,2.18933,2.188,2.208,2.24267,2.456,4.00267,6.624,133.808,141.808,127.792,125.304,108.876,116.723,126.953
530.064,531.943145840736,3.88,2.412,2.27733,2.21867,2.13333,2.17733,2.22533,2.19867,2.156,2.24133,2.46533,3.82267,6.40933,117.591,125.036,112.527,109.888,96.144,102.003,112.045
530.641,532.520145840736,3.948,2.43333,2.28133,2.18933,2.11867,2.18667,2.11733,2.12667,2.22933,2.23867,2.37067,3.876,6.43733,104.508,111.632,100.259,97.6573,85.6027,92.5853,99.8093
531.217,533.096145840736,3.69467,2.424,2.21333,2.18133,2.14667,2.12533,2.12267,2.128,2.17333,2.16133,2.29333,3.724,6.23467,93.572,99.624,89.6707,87.7293,76.8907,81.6827,88.9813
531.794,533.673145840736,3.82133,2.392,2.31733,2.20667,2.02,2.104,2.10533,2.14267,2.17867,2.15867,2.33867,3.74667,5.99467,87.096,90.3027,81.0427,80.5253,70.5013,75.3613,81.888
532.37,534.249145840736,3.724,2.37467,2.31333,2.20133,2.14133,2.13733,2.16533,2.19733,2.17333,2.13867,2.32133,3.644,6.01867,78.3787,82.8213,73.944,72.1493,64.0893,68.704,74.1893
532.945,534.824145840736,3.56533,2.34933,2.252,2.152,2.124,2.112,2.13867,2.13333,2.176,2.204,2.31867,3.65867,5.888,72.6213,76.016,68.5787,67.22,59.4213,62.9013,68.4787
533.522,535.401145840736,3.64,2.35733,2.28667,2.19733,2.12267,2.09867,2.16667,2.09867,2.04933,2.14267,2.34667,3.632,5.98267,67.6133,71.0813,63.72,62.8013,55.1453,58.5547,63.7853
534.098,535.977145840736,3.67067,2.33067,2.252,2.19067,2.216,2.17333,2.08,2.05467,2.084,2.01867,2.24933,3.572,5.87333,63.2413,66.664,59.3653,58.616,51.1827,54.8547,59.3147
534.675,536.554145840736,3.65733,2.38933,2.35467,2.20667,2.144,2.156,2.02667,2.13333,2.18933,2.164,2.33733,3.696,5.73733,59.7053,62.5907,56.2507,55.0427,48.5947,51.3467,55.976
535.25,537.129145840736,3.508,2.33467,2.31867,2.24267,2.19467,2.17067,2.12933,2.12667,2.09333,2.11867,2.24133,3.692,5.87467,56.3027,57.9333,52.684,51.9267,45.572,48.7333,52.8107
535.827,537.706145840736,3.51467,2.372,2.27867,2.25733,2.12667,2.08267,2.128,2.11733,2.1,2.14,2.21333,3.524,5.77867,52.9987,55.0627,49.6347,48.6347,42.9467,45.7573,49.4467
536.402,538.281145840736,3.64667,2.348,2.27733,2.19867,2.19867,2.08,2.09733,2.18667,2.15467,2.12267,2.30933,3.616,5.81333,50.1787,51.0587,47.1733,45.644,40.696,43.1933,47.3107
536.977,538.856145840736,3.456,2.344,2.27333,2.212,2.13333,2.116,2.044,2.17467,2.056,2.13467,2.26133,3.532,5.62133,47.3013,48.6133,44.2013,42.9187,38.0587,40.3453,43.504
537.555,539.434145840736,3.524,2.34533,2.25067,2.20133,2.02667,2.128,2.10933,2.064,2.092,2.08533,2.22267,3.488,5.64533,44.9947,46.3787,42.084,41.1693,36.4133,38.9693,42.072
538.13,540.009145840736,3.448,2.16667,2.29733,2.16933,2.16933,2.10533,2.09333,2.03333,2.08267,2.14933,2.17467,3.532,5.564,42.9333,43.984,39.7827,39.2067,34.6707,36.676,39.828
538.705,540.584145840736,3.56667,2.36933,2.256,2.16933,2.12,2.076,2.02533,2.13067,2.02,2.14533,2.268,3.532,5.62,41.012,42.0653,37.588,37.284,32.56,34.968,37.712
539.282,541.161145840736,3.424,2.25867,2.25867,2.13467,2.12933,2.09733,2.13067,2.12933,2.14,2.12667,2.08533,3.45067,5.60267,38.9987,39.756,35.6293,35.328,31.5227,33.324,35.968
539.857,541.736145840736,3.49733,2.20667,2.26667,2.16933,2.112,2.048,2.072,2.02933,2.056,2.06933,2.20533,3.50667,5.38133,37.3733,38.2027,34.7467,33.9947,30.3893,31.9973,34.5347
540.431,542.310145840736,3.5,2.33067,2.312,2.24133,2.04267,1.97067,2.05733,2.10933,2.048,2.08133,2.17067,3.49333,5.496,35.948,36.7867,33.6,32.6413,28.8787,30.8333,33.096
541.008,542.887145840736,3.48,2.34,2.216,2.12,2.04667,2.11867,2.08,2.03333,2.08667,2.016,2.136,3.456,5.49333,34.7907,35.4933,31.984,31.7547,28.1587,29.7627,32.1867
541.583,543.462145840736,3.29467,2.27067,2.26667,2.10667,2.10133,2.08667,2.10133,2.03333,1.968,2.03867,2.172,3.48933,5.456,33.8587,34.204,31.328,30.544,27.6267,28.784,31.3093
542.158,544.037145840736,3.44,2.26,2.25467,2.16533,2.07333,2.05067,2.028,2.01467,2.17733,2.03467,2.15733,3.35067,5.40533,32.616,32.912,29.9347,29.7,26.4573,28.02,30.0747
542.735,544.614145840736,3.284,2.31333,2.2,2.128,2.092,2.13467,2.016,2.084,2.016,2.07867,2.13733,3.36133,5.384,31.332,31.5653,29.1987,28.572,25.5307,27.172,28.856
543.309,545.188145840736,3.324,2.26533,2.24667,2.104,2.048,2.10533,2.056,2.08667,2.00133,2.008,2.14533,3.36267,5.34133,30.8853,31.0573,28.4333,27.6213,25.0093,26.1093,28.3733
543.884,545.763145840736,3.304,2.272,2.19733,2.048,2.108,2.1,2.07467,1.996,1.98667,2.07333,2.132,3.316,5.47733,30.716,30.2707,27.16,26.796,23.8267,25.6293,27.5493
544.459,546.338145840736,3.36533,2.24533,2.18267,2.14,2.02933,1.90933,2.04267,2.06667,1.95333,1.96133,2.21067,3.34933,5.30133,29.6267,29.028,26.372,26.0133,23.132,24.6787,26.6493
545.035,546.914145840736,3.36267,2.23733,2.23733,1.97733,2.07467,2.03467,2.07333,2.068,2.03467,2.08933,2.14533,3.48533,5.3,27.9973,27.764,25.4053,25.2427,22.8,23.872,25.512
545.61,547.489145840736,3.24667,2.30533,2.228,2.08667,1.92,1.968,2.01067,2.00133,2.064,2.00933,2.08933,3.32133,5.44667,27.1907,27.3107,25.2693,24.7093,21.9227,23.3027,24.968
546.184,548.063145840736,3.30133,2.10133,2.208,2.068,2.06933,2.10667,2.02133,1.99467,2.10533,1.976,2.15733,3.36,5.288,26.2667,26.2973,23.908,23.844,21.356,22.464,24.108
546.759,548.638145840736,3.224,2.23733,2.16,2.15467,2.032,2.02,2.032,1.91867,1.95067,2.03733,2.14267,3.28,5.36267,25.8733,26.0013,23.6227,23.2,20.9107,21.776,23.6507
547.335,549.214145840736,3.188,2.28267,2.104,2.03733,2.07467,1.97867,2.01467,2.004,1.91467,2.11067,2.11333,3.41733,5.30933,25.2587,24.8533,22.8893,22.84,20.4253,21.2507,23.008
547.91,549.789145840736,3.296,2.228,2.144,2.06133,1.988,2.128,1.92,1.95733,1.976,2.00267,2.10267,3.364,5.39067,24.4107,24.184,22.3453,21.8467,19.9227,20.92,22.1933
548.484,550.363145840736,3.192,2.17067,2.092,2.044,2.052,2.03467,2.048,2.02267,1.90267,2.03067,2.15467,3.34267,5.26267,23.816,23.728,21.512,21.164,19.1493,20.3413,21.7947
549.058,550.937145840736,3.17733,2.26,2.116,2.00533,1.99733,1.948,1.94533,1.99333,1.88133,1.916,2.14267,3.22133,5.12533,23.1333,22.78,21.0293,20.4373,18.3293,19.516,21.0013
549.633,551.512145840736,3.15067,2.18533,2.09467,1.99733,2.024,1.952,1.96,1.984,2.03867,2.04533,2.008,3.36933,5.1,22.496,22.1493,20.388,19.912,18.2413,19.028,20.2453
550.207,552.086145840736,3.21467,2.17467,2.104,1.844,1.98,1.9,1.988,1.93733,1.85733,1.964,2.05067,3.30667,5.19733,21.744,21.6013,19.772,19.5373,17.6013,18.3787,19.8387
550.783,552.662145840736,3.192,2.09867,2.14,2,1.972,1.98667,1.956,1.924,1.88667,1.94933,2.07067,3.13333,5.14267,20.8453,21.092,19.28,18.8027,17.0267,18.068,19.452
551.357,553.236145840736,3.21733,2.17733,2.068,2.01333,1.94933,1.95467,1.91867,1.91733,2.036,1.93333,2.032,3.216,5.068,21.0493,20.6413,19.0067,19.0027,16.784,17.6867,18.86
551.932,553.811145840736,3.116,2.11867,2.10933,2.128,1.89067,1.91867,1.94,1.94667,1.91733,1.88667,2.08933,3.3,5.17067,20.5027,20.124,18.3947,18.076,16.636,17.4627,18.6253
552.506,554.385145840736,3.24667,2.06933,2.076,2.05067,1.988,1.936,1.88667,1.924,1.96667,1.91467,2.05067,3.264,5.16933,20.2187,19.72,17.8773,17.928,16.464,17.1733,18.0907
553.08,554.959145840736,3.228,2.208,2.13333,2.02,1.99467,2.00667,1.932,1.876,1.876,1.92533,2.04133,3.32533,5.1,19.82,19.3427,17.9133,17.8947,15.8453,16.8467,18.0533
553.654,555.533145840736,3.17333,2.11067,1.98667,2.04533,1.944,1.92533,1.93333,1.936,1.86533,1.93467,2.016,3.244,5.224,19.4147,18.8867,17.588,17.2827,15.9,16.4507,17.632
554.228,556.107145840736,3.13867,2.09467,2.02933,2.09467,1.90533,1.92,1.91467,1.96533,1.91733,1.88,2.03467,3.11467,5.13867,19.0067,18.6373,16.964,16.892,15.368,16.2973,16.8987
554.802,556.681145840736,3.11733,2.10933,2.10533,2.072,1.948,1.916,1.832,1.92667,1.93467,1.888,2.01467,3.28533,5.09467,18.5987,18.2213,16.5467,16.54,15.2,15.5867,16.736
555.376,557.255145840736,3.05333,2.10933,2.13067,2.012,1.89867,1.916,2.004,1.9,1.84533,1.94533,2.04533,3.192,5.164,18.3213,17.6547,16.2053,16.2293,14.8187,15.416,16.1987
555.95,557.829145840736,3.21467,2.09067,2.08667,1.924,1.992,1.85333,1.804,1.84933,1.876,1.87067,1.93333,3.228,4.94533,17.932,17.4707,15.788,15.6427,14.3187,15.2427,15.9907
556.524,558.403145840736,3.14267,2.16133,1.996,2.03333,1.84533,1.85867,1.944,1.88667,1.88533,1.872,1.984,3.12267,5.14933,17.5653,17.016,15.704,15.5653,14.1827,14.8013,15.5827
557.099,558.978145840736,3.20933,2.152,2.10133,1.98267,1.97867,1.944,1.89467,1.824,1.83733,1.89467,2.01467,3.14,5.016,17.04,16.6493,15.38,15.2147,13.968,14.6707,15.42
557.673,559.552145840736,3.03067,2.09333,1.99467,1.98933,1.948,1.93733,1.864,1.85733,1.89733,1.81067,1.916,3.17067,5.07067,16.844,16.2813,14.6893,14.732,13.7307,14.3453,15.3813
558.247,560.126145840736,3.03067,2.052,2.03467,1.86667,1.88267,1.89333,1.83867,1.84933,1.82133,1.80667,1.952,3.02933,5.08533,16.78,16.2853,14.896,14.6693,13.5427,14.1307,14.9693
558.821,560.700145840736,2.99733,2.17467,2.06667,1.93867,1.92267,1.904,1.932,1.83333,1.868,1.9,1.932,3.16267,5.092,16.4893,15.9133,14.6067,14.688,13.4027,14.1933,15.048
559.394,561.273145840736,3.00267,2.04,1.94667,2,1.856,1.84267,1.84,1.85733,1.84933,1.856,1.94133,3.15333,5.116,16.3013,15.7573,14.6693,14.3067,13.132,13.916,14.5547
559.968,561.847145840736,2.976,2.04267,2.03067,2.01867,1.86267,1.90667,1.88267,1.85467,1.868,1.796,1.98,3.24267,5.12133,15.9947,15.488,14.4493,14.2227,12.9827,13.66,14.4267
560.542,562.421145840736,3.048,2.05467,2.09067,1.95733,1.89333,1.88933,1.85067,1.85067,1.82667,1.87067,1.96533,3.216,5.00267,16.0587,15.3467,14.216,14.068,12.9013,13.5173,14.284
561.115,562.994145840736,3.06533,1.98667,1.99067,1.87733,1.84933,1.82,1.89067,1.77467,1.69467,1.73467,2.02133,3.144,5.084,15.6947,14.7747,14.024,13.8227,12.6813,13.2827,13.8853
561.687,563.566145840736,3.09467,2.03867,2.05733,1.90667,1.84133,1.852,1.876,1.904,1.808,1.80667,1.94267,3.14667,4.99733,15.604,14.684,13.5933,13.6573,12.5813,12.996,13.736
562.26,564.139145840736,3.084,2.00933,2.02933,1.84533,1.83067,1.816,1.85867,1.86267,1.75867,1.772,1.928,2.94533,4.76133,15.2507,14.524,13.4667,13.2373,12.24,12.836,13.52
562.834,564.713145840736,3.06267,2.01867,1.888,1.86667,1.89333,1.85333,1.78,1.80667,1.71467,1.82533,1.86933,3.13067,5.052,14.9693,14.2653,13.3253,13.3333,12.204,12.7347,13.3173
563.407,565.286145840736,3.07733,2.02533,1.92,1.92,1.83067,1.73867,1.81067,1.804,1.648,1.76133,1.83067,3.18133,4.904,15.116,14.2333,13.1147,12.9613,11.916,12.4773,13.148
563.981,565.860145840736,2.98667,2.02533,1.932,1.90267,1.82267,1.76667,1.84,1.832,1.804,1.808,1.868,3.06933,4.88,14.8493,13.7253,13.1307,13.0667,11.8067,12.3747,13.1453
564.554,566.433145840736,3.02267,1.888,1.99333,1.79867,1.80933,1.80533,1.77733,1.752,1.72133,1.86267,1.85733,3.124,4.952,14.6227,13.8333,12.8707,12.952,11.8107,12.588,12.9907
565.127,567.006145840736,3.02,2.104,1.97467,1.95733,1.792,1.76933,1.78933,1.836,1.75067,1.78133,1.97067,3.05733,5.008,14.6133,13.5867,12.52,12.7213,11.5453,12.2987,12.7627
565.701,567.580145840736,2.944,1.976,1.99733,1.88667,1.86533,1.828,1.78533,1.74133,1.83867,1.792,1.80933,3.02533,5.34133,14.2707,13.6733,12.672,12.6747,11.724,12.1587,12.628
566.274,568.153145840736,3.024,2.02133,1.91867,1.80933,1.87067,1.792,1.81333,1.832,1.73467,1.75467,1.808,3.032,5.11333,14.4587,13.152,12.38,12.452,11.54,12.0533,12.6613
566.847,568.726145840736,2.92133,2.024,1.928,1.828,1.81467,1.79733,1.77867,1.74667,1.8,1.712,1.77867,3.056,4.83067,14.3827,13.332,12.3987,12.388,11.268,11.812,12.716
567.42,569.299145840736,2.972,1.90133,1.96133,1.812,1.848,1.668,1.82,1.72133,1.78267,1.74533,1.824,3.04133,4.924,13.9933,12.9813,12.3347,12.0067,11.2187,11.7107,12.3307
567.991,569.870145840736,3.012,1.984,1.972,1.83733,1.764,1.832,1.84,1.80533,1.80133,1.752,1.78933,3.09733,4.94267,13.916,12.992,12.1093,11.96,11.252,11.5493,12.3227
568.564,570.443145840736,2.97067,1.97733,1.82933,1.85467,1.73733,1.676,1.81067,1.732,1.804,1.75867,1.90133,3.03067,4.79733,13.6293,12.7987,11.8893,11.7467,11.0053,11.2973,12.428
569.138,571.017145840736,2.92267,2.00933,1.80667,1.73067,1.73067,1.796,1.84,1.768,1.69333,1.71067,1.78533,3.032,4.90667,13.6053,12.6027,11.788,11.78,10.8853,11.3187,11.992
569.711,571.590145840736,2.89467,2,1.92667,1.73467,1.80933,1.74133,1.80933,1.772,1.81733,1.73867,1.77733,3.044,4.85067,13.4667,12.2267,11.5693,11.576,10.9733,11.244,11.4813
570.284,572.163145840736,2.92533,1.88267,1.984,1.912,1.77733,1.784,1.7,1.75333,1.70267,1.752,1.86,3.12,4.89333,13.3307,12.3,11.464,11.3733,10.4467,11.1213,11.696
570.857,572.736145840736,3.00133,1.89733,1.93867,1.77067,1.724,1.76933,1.69467,1.62,1.704,1.71333,1.78533,3.096,4.992,13.2227,12.3747,11.516,11.3507,10.408,11.1707,11.5627
571.427,573.306145840736,2.908,1.94933,1.924,1.832,1.76133,1.72667,1.76267,1.79733,1.69867,1.73067,1.83333,3.06,4.88133,12.964,12.304,11.132,11.2707,10.744,10.7173,11.3467
572,573.879145840736,2.92933,1.94533,1.924,1.83333,1.77733,1.77867,1.752,1.80933,1.70933,1.756,1.83333,3.18,4.91067,12.964,12.0213,11.1613,11.2867,10.256,10.5947,11.0693
